loan_id,no_of_dependents,education,employment_type,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
26,5, Not Graduate,1,530000.0,3540000.0,23.0,607,595000.0, Rejected
27,1, Graduate,0,130000.0,410000.0,15.0,676,50000.0, Rejected
28,3, Graduate,0,50000.0,560000.0,16.0,856,20000.0, Rejected
29,4, Graduate,1,760000.0,1910000.0,5.0,689,750000.0, Rejected
30,1, Graduate,0,0.0,400000.0,13.0,774,0.0, Rejected
31,1, Graduate,1,690000.0,1400000.0,2.0,682,535000.0, Rejected
32,2, Graduate,0,60000.0,580000.0,17.0,636,75000.0, Rejected
33,3, Graduate,0,60000.0,500000.0,14.0,682,50000.0, Rejected
34,1, Not Graduate,1,240000.0,450000.0,4.0,819,245000.0, Rejected
35,4, Not Graduate,0,30000.0,640000.0,14.0,782,30000.0, Rejected
36,0, Not Graduate,1,490000.0,2830000.0,21.0,714,600000.0, Rejected
37,3, Graduate,1,1170000.0,2350000.0,3.0,840,1160000.0, Rejected
38,2, Graduate,1,540000.0,660000.0,3.0,823,105000.0, Approved
39,5, Graduate,1,1070000.0,2360000.0,5.0,677,620000.0, Rejected
40,1, Graduate,0,10000.0,160000.0,5.0,846,15000.0, Rejected
41,4, Graduate,1,660000.0,2250000.0,19.0,731,250000.0, Rejected
42,3, Graduate,0,0.0,670000.0,12.0,848,0.0, Rejected
43,4, Graduate,0,10000.0,300000.0,2.0,613,15000.0, Rejected
44,4, Not Graduate,1,270000.0,1440000.0,24.0,748,250000.0, Rejected
45,5, Graduate,0,130000.0,650000.0,22.0,674,80000.0, Rejected
46,2, Graduate,0,50000.0,320000.0,22.0,887,10000.0, Rejected
47,3, Graduate,0,90000.0,240000.0,5.0,888,55000.0, Rejected
48,1, Graduate,0,0.0,140000.0,5.0,832,0.0, Rejected
49,2, Graduate,1,630000.0,4070000.0,13.0,663,910000.0, Rejected
50,1, Graduate,0,70000.0,690000.0,10.0,670,75000.0, Rejected
51,0, Not Graduate,1,150000.0,950000.0,12.0,320,170000.0, Rejected
52,4, Not Graduate,1,360000.0,2470000.0,15.0,671,255000.0, Rejected
53,0, Not Graduate,1,850000.0,5420000.0,23.0,681,215000.0, Rejected
54,4, Not Graduate,0,0.0,60000.0,5.0,640,0.0, Rejected
55,5, Graduate,1,1100000.0,2870000.0,3.0,398,510000.0, Rejected
56,2, Not Graduate,0,40000.0,360000.0,16.0,752,30000.0, Rejected
57,1, Graduate,1,290000.0,2030000.0,23.0,683,215000.0, Rejected
58,5, Graduate,0,70000.0,630000.0,23.0,684,50000.0, Rejected
59,1, Graduate,1,1170000.0,660000.0,3.0,532,930000.0, Rejected
60,2, Graduate,1,1580000.0,3500000.0,5.0,660,2340000.0, Rejected
61,3, Graduate,0,100000.0,460000.0,19.0,775,50000.0, Rejected
62,0, Graduate,0,120000.0,350000.0,1.0,853,115000.0, Rejected
63,0, Not Graduate,1,680000.0,4510000.0,18.0,605,295000.0, Rejected
64,1, Graduate,0,0.0,630000.0,11.0,794,0.0, Rejected
65,1, Graduate,1,1570000.0,4970000.0,19.0,640,595000.0, Rejected
66,1, Graduate,0,100000.0,400000.0,18.0,810,90000.0, Rejected
67,2, Graduate,0,20000.0,60000.0,3.0,650,10000.0, Rejected
68,3, Not Graduate,1,260000.0,1030000.0,14.0,667,40000.0, Rejected
69,0, Graduate,1,540000.0,860000.0,5.0,652,670000.0, Approved
70,5, Not Graduate,1,620000.0,2100000.0,17.0,313,175000.0, Rejected
71,4, Not Graduate,0,0.0,360000.0,17.0,455,0.0, Rejected
72,2, Graduate,1,1070000.0,6020000.0,11.0,641,820000.0, Rejected
73,0, Graduate,0,100000.0,520000.0,15.0,871,70000.0, Rejected
74,3, Not Graduate,1,630000.0,1240000.0,4.0,860,705000.0, Rejected
75,2, Not Graduate,1,290000.0,1700000.0,20.0,686,270000.0, Rejected
76,5, Not Graduate,0,40000.0,360000.0,15.0,747,20000.0, Rejected
77,0, Not Graduate,0,60000.0,260000.0,3.0,821,10000.0, Rejected
78,2, Graduate,0,160000.0,600000.0,14.0,789,190000.0, Rejected
79,0, Graduate,1,400000.0,790000.0,2.0,697,235000.0, Rejected
80,0, Graduate,0,20000.0,80000.0,4.0,818,25000.0, Rejected
81,3, Not Graduate,1,660000.0,2570000.0,20.0,847,430000.0, Rejected
82,4, Graduate,0,60000.0,170000.0,3.0,801,65000.0, Rejected
83,3, Graduate,1,330000.0,2110000.0,24.0,484,465000.0, Rejected
84,0, Graduate,1,1260000.0,8440000.0,14.0,724,1275000.0, Rejected
85,2, Graduate,0,110000.0,420000.0,15.0,602,75000.0, Rejected
86,5, Graduate,0,30000.0,390000.0,15.0,873,25000.0, Rejected
87,3, Not Graduate,0,190000.0,1160000.0,19.0,773,165000.0, Rejected
88,4, Graduate,1,1250000.0,1340000.0,2.0,385,1150000.0, Rejected
89,0, Not Graduate,1,520000.0,2470000.0,11.0,714,160000.0, Rejected
90,5, Graduate,0,10000.0,460000.0,20.0,825,10000.0, Rejected
91,3, Graduate,1,1210000.0,4940000.0,20.0,594,365000.0, Rejected
92,3, Not Graduate,0,50000.0,190000.0,4.0,865,5000.0, Rejected
93,3, Not Graduate,0,0.0,120000.0,5.0,830,0.0, Rejected
94,3, Graduate,1,550000.0,3560000.0,20.0,692,145000.0, Rejected
95,5, Not Graduate,0,50000.0,490000.0,17.0,765,60000.0, Rejected
96,2, Graduate,0,130000.0,140000.0,1.0,900,170000.0, Rejected
97,4, Graduate,0,0.0,610000.0,12.0,837,0.0, Rejected
98,4, Graduate,0,120000.0,410000.0,11.0,716,125000.0, Rejected
99,0, Graduate,0,0.0,400000.0,15.0,635,0.0, Rejected
100,1, Graduate,0,40000.0,60000.0,3.0,776,25000.0, Rejected
101,2, Graduate,1,630000.0,2670000.0,16.0,786,495000.0, Rejected
102,0, Graduate,0,140000.0,90000.0,3.0,693,50000.0, Approved
103,0, Graduate,0,20000.0,400000.0,15.0,501,10000.0, Rejected
104,3, Graduate,0,20000.0,360000.0,25.0,719,20000.0, Rejected
105,1, Not Graduate,0,100000.0,120000.0,3.0,652,40000.0, Rejected
106,1, Graduate,1,980000.0,3270000.0,19.0,542,460000.0, Rejected
107,2, Graduate,1,590000.0,1430000.0,2.0,569,680000.0, Rejected
108,1, Not Graduate,0,90000.0,300000.0,1.0,886,30000.0, Rejected
109,0, Graduate,1,850000.0,2230000.0,3.0,892,380000.0, Rejected
110,1, Graduate,0,50000.0,640000.0,21.0,667,5000.0, Rejected
111,1, Graduate,0,140000.0,580000.0,16.0,640,155000.0, Rejected
112,4, Graduate,0,0.0,660000.0,18.0,900,0.0, Rejected
113,0, Not Graduate,0,0.0,660000.0,19.0,881,0.0, Rejected
114,5, Not Graduate,0,30000.0,600000.0,19.0,730,10000.0, Rejected
115,1, Graduate,1,1770000.0,5790000.0,19.0,812,1880000.0, Approved
116,1, Not Graduate,0,80000.0,240000.0,2.0,885,75000.0, Rejected
117,3, Not Graduate,1,530000.0,1460000.0,5.0,705,325000.0, Rejected
118,1, Graduate,0,10000.0,130000.0,3.0,440,5000.0, Rejected
119,1, Not Graduate,0,80000.0,270000.0,5.0,678,70000.0, Rejected
120,4, Graduate,1,580000.0,2090000.0,23.0,303,460000.0, Rejected
121,0, Not Graduate,0,190000.0,1060000.0,13.0,417,190000.0, Rejected
122,2, Not Graduate,0,0.0,170000.0,1.0,586,0.0, Rejected
123,0, Graduate,1,670000.0,2860000.0,21.0,742,575000.0, Rejected
124,3, Graduate,1,360000.0,430000.0,1.0,661,265000.0, Rejected
125,0, Graduate,1,1100000.0,3260000.0,1.0,549,820000.0, Rejected
126,1, Graduate,1,1530000.0,5640000.0,16.0,788,1160000.0, Approved
127,3, Not Graduate,1,130000.0,220000.0,4.0,668,175000.0, Rejected
128,0, Not Graduate,1,410000.0,490000.0,1.0,668,510000.0, Rejected
129,3, Graduate,0,40000.0,640000.0,17.0,374,40000.0, Rejected
130,2, Graduate,0,0.0,540000.0,20.0,328,0.0, Rejected
131,0, Graduate,0,20000.0,680000.0,14.0,624,5000.0, Rejected
132,5, Graduate,0,100000.0,190000.0,5.0,765,115000.0, Rejected
133,1, Graduate,1,1150000.0,2700000.0,5.0,690,900000.0, Rejected
134,3, Graduate,1,330000.0,1560000.0,11.0,842,180000.0, Rejected
135,5, Not Graduate,0,60000.0,140000.0,4.0,652,20000.0, Rejected
136,5, Graduate,0,20000.0,200000.0,1.0,894,5000.0, Rejected
137,4, Graduate,1,1100000.0,4120000.0,16.0,676,180000.0, Rejected
138,3, Not Graduate,0,50000.0,60000.0,2.0,700,15000.0, Rejected
139,5, Graduate,1,770000.0,4740000.0,21.0,654,110000.0, Rejected
140,4, Not Graduate,0,40000.0,150000.0,4.0,572,45000.0, Rejected
141,5, Not Graduate,0,20000.0,160000.0,1.0,500,10000.0, Rejected
142,1, Graduate,0,80000.0,600000.0,20.0,742,50000.0, Rejected
143,2, Graduate,0,80000.0,200000.0,4.0,839,100000.0, Rejected
144,4, Graduate,1,340000.0,830000.0,2.0,760,90000.0, Rejected
145,2, Graduate,1,1360000.0,9400000.0,14.0,650,1725000.0, Rejected
146,3, Graduate,1,740000.0,1870000.0,1.0,382,735000.0, Rejected
147,1, Graduate,0,10000.0,600000.0,22.0,690,5000.0, Rejected
148,4, Graduate,0,0.0,600000.0,17.0,387,0.0, Rejected
149,3, Graduate,1,1380000.0,790000.0,5.0,716,315000.0, Approved
150,5, Graduate,1,660000.0,4590000.0,12.0,720,375000.0, Rejected
151,0, Not Graduate,0,70000.0,640000.0,19.0,648,20000.0, Rejected
152,3, Graduate,0,0.0,270000.0,3.0,335,0.0, Rejected
153,2, Graduate,1,780000.0,2460000.0,14.0,883,135000.0, Approved
154,1, Graduate,0,0.0,620000.0,23.0,647,0.0, Rejected
155,1, Not Graduate,0,0.0,380000.0,11.0,617,0.0, Rejected
156,3, Graduate,0,130000.0,600000.0,18.0,614,150000.0, Rejected
157,5, Graduate,0,70000.0,360000.0,18.0,872,30000.0, Rejected
158,0, Not Graduate,1,540000.0,2920000.0,12.0,867,655000.0, Rejected
159,2, Graduate,1,530000.0,2050000.0,19.0,729,195000.0, Approved
160,3, Not Graduate,0,30000.0,170000.0,2.0,800,35000.0, Rejected
161,3, Graduate,0,60000.0,220000.0,4.0,586,35000.0, Rejected
162,1, Graduate,0,30000.0,600000.0,18.0,888,25000.0, Rejected
163,2, Graduate,0,30000.0,370000.0,25.0,697,5000.0, Rejected
164,0, Graduate,0,0.0,60000.0,3.0,696,0.0, Rejected
165,1, Graduate,1,530000.0,3310000.0,14.0,422,165000.0, Rejected
166,3, Not Graduate,0,40000.0,580000.0,19.0,842,30000.0, Rejected
167,1, Graduate,0,30000.0,230000.0,3.0,830,10000.0, Rejected
168,1, Graduate,0,90000.0,150000.0,1.0,879,65000.0, Rejected
169,4, Graduate,0,0.0,510000.0,13.0,741,0.0, Rejected
170,1, Graduate,0,90000.0,120000.0,2.0,820,35000.0, Rejected
171,5, Graduate,0,70000.0,570000.0,24.0,786,65000.0, Rejected
172,1, Graduate,1,1610000.0,1200000.0,1.0,880,2360000.0, Rejected
173,5, Graduate,0,130000.0,230000.0,3.0,859,95000.0, Rejected
174,2, Graduate,0,10000.0,320000.0,12.0,464,10000.0, Rejected
175,1, Graduate,1,410000.0,1350000.0,18.0,681,350000.0, Approved
176,0, Graduate,1,840000.0,1880000.0,2.0,659,670000.0, Rejected
177,5, Graduate,0,0.0,310000.0,24.0,689,0.0, Rejected
178,5, Graduate,1,1090000.0,7060000.0,10.0,386,330000.0, Rejected
179,3, Not Graduate,0,70000.0,440000.0,11.0,691,95000.0, Rejected
180,2, Graduate,0,80000.0,160000.0,2.0,885,55000.0, Rejected
181,1, Graduate,0,60000.0,150000.0,2.0,851,60000.0, Rejected
182,0, Graduate,1,2120000.0,3950000.0,4.0,720,1780000.0, Rejected
183,3, Not Graduate,1,600000.0,3570000.0,16.0,782,380000.0, Rejected
184,2, Not Graduate,0,60000.0,260000.0,4.0,700,40000.0, Rejected
185,5, Graduate,0,0.0,580000.0,20.0,649,0.0, Rejected
186,0, Graduate,1,830000.0,5670000.0,16.0,855,245000.0, Rejected
187,1, Not Graduate,0,40000.0,270000.0,2.0,662,25000.0, Rejected
188,4, Graduate,0,30000.0,290000.0,3.0,536,20000.0, Rejected
189,4, Graduate,1,700000.0,2710000.0,13.0,357,1035000.0, Rejected
190,2, Graduate,1,1490000.0,4370000.0,2.0,624,880000.0, Rejected
191,0, Graduate,1,460000.0,2900000.0,21.0,816,460000.0, Rejected
192,3, Not Graduate,1,340000.0,2350000.0,21.0,646,100000.0, Rejected
193,0, Not Graduate,0,20000.0,110000.0,3.0,527,5000.0, Rejected
194,5, Graduate,1,970000.0,1460000.0,2.0,552,1280000.0, Rejected
195,4, Graduate,1,560000.0,1800000.0,13.0,410,630000.0, Rejected
196,2, Graduate,0,50000.0,130000.0,4.0,741,25000.0, Rejected
197,1, Not Graduate,0,0.0,220000.0,2.0,747,0.0, Rejected
198,0, Not Graduate,0,50000.0,350000.0,24.0,830,15000.0, Rejected
199,4, Not Graduate,0,50000.0,350000.0,14.0,900,55000.0, Rejected
200,3, Not Graduate,1,290000.0,280000.0,4.0,606,60000.0, Rejected
201,2, Graduate,1,750000.0,2740000.0,14.0,636,870000.0, Rejected
202,1, Graduate,0,30000.0,540000.0,20.0,376,25000.0, Rejected
203,0, Graduate,0,10000.0,590000.0,18.0,621,5000.0, Rejected
204,3, Not Graduate,1,490000.0,1170000.0,5.0,698,640000.0, Rejected
205,1, Graduate,0,30000.0,110000.0,5.0,594,45000.0, Rejected
206,5, Graduate,0,80000.0,560000.0,12.0,714,35000.0, Rejected
207,4, Graduate,0,0.0,490000.0,16.0,759,0.0, Rejected
208,5, Graduate,0,30000.0,310000.0,14.0,615,35000.0, Rejected
209,4, Graduate,0,130000.0,140000.0,5.0,315,150000.0, Rejected
210,3, Graduate,0,50000.0,380000.0,16.0,397,70000.0, Rejected
211,5, Graduate,0,80000.0,280000.0,5.0,643,65000.0, Rejected
212,4, Graduate,0,20000.0,340000.0,16.0,750,20000.0, Rejected
213,2, Graduate,0,60000.0,590000.0,19.0,604,75000.0, Rejected
214,3, Graduate,0,130000.0,480000.0,11.0,605,100000.0, Rejected
215,4, Not Graduate,1,220000.0,640000.0,2.0,711,170000.0, Rejected
216,0, Graduate,1,2170000.0,10470000.0,24.0,621,1185000.0, Rejected
217,4, Graduate,0,10000.0,200000.0,3.0,679,10000.0, Rejected
218,5, Not Graduate,0,40000.0,260000.0,1.0,602,40000.0, Rejected
219,2, Graduate,1,570000.0,3580000.0,15.0,419,415000.0, Rejected
220,1, Not Graduate,0,0.0,530000.0,25.0,367,0.0, Rejected
221,1, Graduate,0,60000.0,670000.0,21.0,609,10000.0, Rejected
222,4, Graduate,1,580000.0,1200000.0,2.0,689,65000.0, Rejected
223,1, Graduate,1,640000.0,2940000.0,24.0,853,540000.0, Rejected
224,4, Graduate,1,640000.0,920000.0,2.0,627,440000.0, Rejected
225,2, Graduate,0,70000.0,490000.0,17.0,615,85000.0, Rejected
226,1, Graduate,1,910000.0,5370000.0,25.0,850,780000.0, Rejected
227,5, Not Graduate,0,120000.0,370000.0,22.0,620,170000.0, Rejected
228,5, Graduate,1,570000.0,3370000.0,13.0,336,215000.0, Rejected
229,0, Not Graduate,0,130000.0,810000.0,20.0,455,195000.0, Rejected
230,4, Graduate,0,70000.0,70000.0,2.0,831,35000.0, Rejected
231,1, Not Graduate,1,360000.0,1670000.0,22.0,887,360000.0, Rejected
232,5, Graduate,0,0.0,440000.0,12.0,802,0.0, Rejected
233,2, Graduate,0,0.0,670000.0,24.0,788,0.0, Rejected
234,2, Graduate,1,300000.0,1610000.0,13.0,651,90000.0, Rejected
235,0, Graduate,0,30000.0,490000.0,17.0,745,10000.0, Rejected
236,2, Not Graduate,0,60000.0,390000.0,21.0,634,65000.0, Rejected
237,2, Graduate,0,90000.0,530000.0,12.0,805,55000.0, Rejected
238,1, Graduate,1,1500000.0,7930000.0,14.0,373,2170000.0, Rejected
239,4, Graduate,1,640000.0,3540000.0,21.0,628,355000.0, Rejected
240,3, Graduate,0,140000.0,130000.0,5.0,623,205000.0, Rejected
241,2, Not Graduate,1,550000.0,2570000.0,14.0,648,215000.0, Rejected
242,2, Not Graduate,0,50000.0,670000.0,17.0,853,10000.0, Rejected
243,3, Not Graduate,1,440000.0,1910000.0,23.0,863,235000.0, Rejected
244,2, Graduate,0,30000.0,140000.0,1.0,755,40000.0, Rejected
245,1, Graduate,0,10000.0,480000.0,14.0,325,10000.0, Rejected
246,1, Not Graduate,1,180000.0,680000.0,11.0,522,50000.0, Rejected
247,3, Graduate,0,0.0,420000.0,21.0,424,0.0, Rejected
248,5, Not Graduate,0,130000.0,560000.0,11.0,400,70000.0, Rejected
249,2, Not Graduate,0,0.0,570000.0,12.0,735,0.0, Rejected
250,5, Not Graduate,1,390000.0,970000.0,1.0,626,220000.0, Rejected
251,2, Graduate,0,80000.0,120000.0,2.0,765,90000.0, Rejected
252,4, Graduate,0,40000.0,450000.0,12.0,616,40000.0, Rejected
253,2, Not Graduate,0,40000.0,80000.0,1.0,706,55000.0, Rejected
254,1, Graduate,0,70000.0,530000.0,25.0,843,55000.0, Rejected
255,0, Graduate,0,30000.0,220000.0,5.0,846,15000.0, Rejected
256,0, Graduate,1,980000.0,590000.0,1.0,546,1465000.0, Rejected
257,0, Not Graduate,1,920000.0,6100000.0,23.0,757,550000.0, Rejected
258,0, Graduate,0,120000.0,240000.0,4.0,742,85000.0, Rejected
259,5, Graduate,0,0.0,180000.0,3.0,748,0.0, Rejected
260,5, Graduate,0,60000.0,550000.0,18.0,521,15000.0, Rejected
261,2, Graduate,0,70000.0,210000.0,3.0,772,45000.0, Rejected
262,5, Not Graduate,1,640000.0,2440000.0,19.0,659,140000.0, Rejected
263,2, Graduate,0,40000.0,670000.0,13.0,614,10000.0, Rejected
264,4, Graduate,0,80000.0,60000.0,4.0,627,10000.0, Rejected
265,2, Not Graduate,1,190000.0,1270000.0,22.0,890,20000.0, Rejected
266,0, Not Graduate,0,30000.0,70000.0,4.0,824,20000.0, Rejected
267,3, Graduate,1,1260000.0,5530000.0,23.0,895,1555000.0, Rejected
268,3, Not Graduate,0,20000.0,290000.0,2.0,612,20000.0, Rejected
269,1, Graduate,1,600000.0,540000.0,5.0,629,595000.0, Rejected
270,1, Graduate,1,730000.0,1860000.0,3.0,624,605000.0, Rejected
271,2, Not Graduate,1,290000.0,660000.0,3.0,853,360000.0, Rejected
272,3, Not Graduate,1,400000.0,1350000.0,24.0,738,535000.0, Approved
273,0, Not Graduate,0,30000.0,280000.0,2.0,678,40000.0, Rejected
274,5, Not Graduate,0,70000.0,160000.0,3.0,648,85000.0, Rejected
275,0, Graduate,1,580000.0,3810000.0,10.0,575,205000.0, Rejected
276,0, Graduate,0,130000.0,290000.0,2.0,848,120000.0, Rejected
277,2, Not Graduate,0,0.0,690000.0,22.0,741,0.0, Rejected
278,2, Graduate,0,70000.0,170000.0,3.0,623,60000.0, Rejected
279,4, Not Graduate,0,90000.0,670000.0,13.0,521,70000.0, Rejected
280,0, Not Graduate,0,60000.0,490000.0,22.0,595,15000.0, Rejected
281,0, Not Graduate,0,50000.0,500000.0,11.0,341,10000.0, Rejected
282,2, Graduate,1,650000.0,740000.0,5.0,724,885000.0, Approved
283,2, Graduate,0,0.0,200000.0,2.0,491,0.0, Rejected
284,4, Graduate,0,70000.0,370000.0,15.0,595,35000.0, Rejected
285,4, Graduate,0,60000.0,110000.0,1.0,835,30000.0, Rejected
286,1, Graduate,0,20000.0,670000.0,12.0,346,20000.0, Rejected
287,3, Graduate,1,1780000.0,12380000.0,12.0,868,1190000.0, Rejected
288,0, Graduate,0,0.0,90000.0,3.0,889,0.0, Rejected
289,0, Graduate,0,90000.0,330000.0,21.0,386,15000.0, Rejected
290,4, Graduate,1,320000.0,160000.0,4.0,864,95000.0, Approved
291,4, Graduate,0,0.0,480000.0,19.0,740,0.0, Rejected
292,1, Graduate,0,10000.0,640000.0,18.0,786,10000.0, Rejected
293,3, Not Graduate,0,10000.0,200000.0,2.0,835,0.0, Rejected
294,1, Graduate,1,570000.0,3370000.0,13.0,638,325000.0, Rejected
295,3, Graduate,0,80000.0,210000.0,2.0,404,85000.0, Rejected
296,5, Graduate,0,0.0,470000.0,25.0,603,0.0, Rejected
297,0, Not Graduate,0,0.0,350000.0,19.0,653,0.0, Rejected
298,1, Graduate,0,110000.0,350000.0,14.0,318,125000.0, Rejected
299,4, Graduate,0,0.0,240000.0,2.0,332,0.0, Rejected
300,1, Graduate,0,10000.0,620000.0,16.0,438,15000.0, Rejected
301,5, Graduate,0,90000.0,290000.0,5.0,826,110000.0, Rejected
302,1, Graduate,1,900000.0,5140000.0,17.0,743,990000.0, Rejected
303,0, Graduate,1,1080000.0,5820000.0,18.0,708,465000.0, Rejected
304,5, Graduate,0,80000.0,80000.0,4.0,777,80000.0, Rejected
305,4, Not Graduate,1,380000.0,1150000.0,16.0,889,380000.0, Approved
306,4, Not Graduate,0,20000.0,220000.0,5.0,570,15000.0, Rejected
307,2, Graduate,0,130000.0,280000.0,2.0,719,105000.0, Rejected
308,5, Graduate,1,1130000.0,3160000.0,3.0,829,1210000.0, Rejected
309,2, Not Graduate,1,450000.0,3050000.0,20.0,830,645000.0, Rejected
310,2, Graduate,1,350000.0,790000.0,4.0,891,180000.0, Rejected
311,0, Graduate,0,50000.0,320000.0,16.0,596,20000.0, Rejected
312,1, Graduate,1,660000.0,1740000.0,5.0,688,620000.0, Rejected
313,4, Graduate,0,20000.0,600000.0,19.0,662,5000.0, Rejected
314,4, Not Graduate,1,500000.0,2520000.0,22.0,873,460000.0, Rejected
315,1, Not Graduate,1,450000.0,3000000.0,13.0,616,100000.0, Rejected
316,4, Graduate,0,20000.0,250000.0,4.0,754,15000.0, Rejected
317,1, Graduate,1,510000.0,3310000.0,15.0,437,495000.0, Rejected
318,5, Graduate,0,0.0,430000.0,18.0,664,0.0, Rejected
319,0, Graduate,0,150000.0,440000.0,5.0,706,60000.0, Rejected
320,0, Graduate,0,50000.0,430000.0,24.0,649,30000.0, Rejected
321,0, Graduate,0,0.0,440000.0,25.0,447,0.0, Rejected
322,1, Not Graduate,1,270000.0,1670000.0,19.0,767,285000.0, Rejected
323,1, Graduate,1,390000.0,1970000.0,12.0,849,330000.0, Rejected
324,3, Graduate,0,10000.0,440000.0,10.0,700,5000.0, Rejected
325,4, Not Graduate,1,360000.0,380000.0,2.0,675,265000.0, Rejected
326,4, Not Graduate,1,730000.0,380000.0,1.0,612,85000.0, Rejected
327,3, Graduate,0,160000.0,310000.0,2.0,681,190000.0, Rejected
328,3, Graduate,1,330000.0,1940000.0,21.0,632,50000.0, Rejected
329,0, Graduate,0,50000.0,160000.0,1.0,850,65000.0, Rejected
330,3, Graduate,1,680000.0,3570000.0,10.0,625,585000.0, Rejected
331,1, Graduate,0,110000.0,670000.0,10.0,462,90000.0, Rejected
332,2, Not Graduate,0,0.0,350000.0,22.0,699,0.0, Rejected
333,1, Graduate,0,10000.0,620000.0,15.0,600,15000.0, Rejected
334,3, Graduate,1,560000.0,2640000.0,15.0,622,795000.0, Rejected
335,4, Graduate,0,0.0,140000.0,2.0,621,0.0, Rejected
336,1, Graduate,0,0.0,130000.0,5.0,600,0.0, Rejected
337,4, Not Graduate,0,70000.0,150000.0,1.0,846,95000.0, Rejected
338,1, Not Graduate,1,500000.0,3180000.0,19.0,747,80000.0, Rejected
339,4, Graduate,0,60000.0,320000.0,20.0,512,75000.0, Rejected
340,5, Graduate,0,90000.0,260000.0,3.0,893,95000.0, Rejected
341,1, Graduate,0,100000.0,420000.0,18.0,620,135000.0, Rejected
342,4, Graduate,0,30000.0,450000.0,19.0,864,40000.0, Rejected
343,2, Graduate,1,730000.0,1720000.0,1.0,887,125000.0, Rejected
344,0, Graduate,1,780000.0,710000.0,5.0,600,745000.0, Rejected
345,1, Graduate,0,0.0,300000.0,21.0,826,0.0, Rejected
346,2, Graduate,0,10000.0,500000.0,15.0,625,0.0, Rejected
347,0, Graduate,1,390000.0,1690000.0,25.0,850,285000.0, Approved
348,1, Graduate,0,70000.0,340000.0,25.0,675,15000.0, Rejected
349,2, Graduate,1,1260000.0,4920000.0,25.0,626,1410000.0, Rejected
350,2, Graduate,1,1040000.0,2340000.0,2.0,636,1515000.0, Rejected
351,5, Graduate,1,1040000.0,6720000.0,20.0,674,935000.0, Rejected
352,2, Not Graduate,0,110000.0,160000.0,5.0,665,45000.0, Rejected
353,5, Graduate,0,40000.0,600000.0,12.0,611,50000.0, Rejected
354,3, Graduate,1,1130000.0,6430000.0,16.0,829,1465000.0, Rejected
355,4, Graduate,0,90000.0,220000.0,5.0,889,100000.0, Rejected
356,0, Graduate,1,450000.0,3010000.0,24.0,691,435000.0, Rejected
357,4, Graduate,0,70000.0,560000.0,10.0,786,90000.0, Rejected
358,4, Graduate,1,620000.0,1410000.0,4.0,782,205000.0, Rejected
359,5, Not Graduate,0,0.0,240000.0,3.0,632,0.0, Rejected
360,4, Graduate,0,80000.0,610000.0,11.0,879,115000.0, Rejected
361,2, Graduate,0,60000.0,510000.0,21.0,772,80000.0, Rejected
362,5, Graduate,1,500000.0,3050000.0,23.0,481,225000.0, Rejected
363,4, Graduate,1,480000.0,1930000.0,10.0,825,625000.0, Rejected
364,5, Graduate,0,80000.0,500000.0,10.0,634,65000.0, Rejected
365,3, Not Graduate,0,0.0,390000.0,16.0,813,0.0, Rejected
366,5, Graduate,1,860000.0,700000.0,4.0,783,1100000.0, Approved
367,1, Not Graduate,0,10000.0,250000.0,5.0,679,0.0, Rejected
